Timestamp,Time(s),Mode,Pos_X,Pos_Y,Pos_Z,Yaw,AI_Detections,Alerts
12:50:58.343,4309.12,OFFBOARD,-10.97,4.45,1.5,-2.11,0,None
12:50:58.617,4309.39,OFFBOARD,-11.36,3.67,1.5,-1.96,0,None
12:50:58.919,4309.69,OFFBOARD,-11.64,2.82,1.5,-1.84,0,None
12:50:59.247,4310.02,OFFBOARD,-11.86,1.78,1.5,-1.73,0,None
12:50:59.541,4310.31,OFFBOARD,-11.98,0.68,1.5,-1.63,0,None
12:50:59.841,4310.61,OFFBOARD,-11.99,-0.43,1.5,-1.53,0,None
12:51:00.146,4310.92,OFFBOARD,-11.91,-1.43,1.5,-1.45,0,None
12:51:00.459,4311.23,OFFBOARD,-11.71,-2.54,1.5,-1.34,0,None
12:51:00.764,4311.54,OFFBOARD,-11.42,-3.51,1.5,-1.21,0,None
12:51:01.077,4311.85,OFFBOARD,-11.03,-4.35,1.5,-1.05,0,None
12:51:01.374,4312.15,OFFBOARD,-10.57,-5.01,1.5,-0.86,0,None
12:51:01.704,4312.48,OFFBOARD,-10.0,-5.53,1.5,-0.61,0,None
12:51:02.105,4312.88,OFFBOARD,-9.29,-5.88,1.5,-0.3,0,None
12:51:02.422,4313.19,OFFBOARD,-8.31,-5.99,1.5,0.06,0,None
12:51:02.710,4313.48,OFFBOARD,-7.5,-5.85,1.5,0.27,0,None
12:51:03.013,4313.79,OFFBOARD,-6.64,-5.53,1.5,0.44,0,None
12:51:03.298,4314.07,OFFBOARD,-5.68,-5.0,1.5,0.56,0,None
12:51:03.602,4314.37,OFFBOARD,-4.77,-4.38,1.5,0.64,0,None
12:51:03.864,4314.64,OFFBOARD,-3.83,-3.63,1.5,0.7,0,None
12:51:04.422,4315.2,OFFBOARD,-2.86,-2.78,1.5,0.74,0,None
12:51:04.720,4315.49,OFFBOARD,-0.87,-0.86,1.5,0.78,0,None
12:51:05.031,4315.8,OFFBOARD,0.23,0.23,1.5,0.79,0,None
12:51:05.383,4316.16,OFFBOARD,1.36,1.35,1.5,0.78,0,None
12:51:05.675,4316.45,OFFBOARD,2.51,2.46,1.5,0.75,0,None
12:51:05.988,4316.76,OFFBOARD,3.59,3.43,1.5,0.71,0,None
12:51:06.264,4317.04,OFFBOARD,4.59,4.24,1.5,0.65,0,None
12:51:06.565,4317.34,OFFBOARD,5.55,4.92,1.5,0.57,0,None
12:51:06.867,4317.64,OFFBOARD,6.47,5.45,1.5,0.46,0,None
12:51:07.171,4317.94,OFFBOARD,7.34,5.81,1.5,0.31,0,None
12:51:07.444,4318.22,OFFBOARD,8.15,5.98,1.5,0.1,0,None
12:51:07.802,4318.57,OFFBOARD,8.86,5.98,1.5,-0.13,0,None
12:51:08.095,4318.87,OFFBOARD,9.68,5.72,1.5,-0.47,0,None
12:51:08.396,4319.17,OFFBOARD,10.29,5.29,1.5,-0.74,0,None
12:51:08.697,4319.47,OFFBOARD,10.82,4.68,1.5,-0.97,0,None
12:51:08.976,4319.75,OFFBOARD,11.22,3.98,1.5,-1.13,0,None
12:51:09.291,4320.06,OFFBOARD,11.55,3.12,1.5,-1.26,0,None
12:51:09.598,4320.37,OFFBOARD,11.81,2.12,1.5,-1.38,0,None
12:51:09.909,4320.68,OFFBOARD,11.95,1.09,1.5,-1.48,0,None
12:51:10.220,4320.99,OFFBOARD,12.0,-0.02,1.5,-1.57,0,None
12:51:10.503,4321.28,OFFBOARD,11.95,-1.09,1.5,-1.66,0,None
12:51:10.819,4321.59,OFFBOARD,11.8,-2.16,1.5,-1.76,0,None
12:51:11.129,4321.9,OFFBOARD,11.56,-3.11,1.5,-1.88,0,None
12:51:11.404,4322.18,OFFBOARD,11.21,-4.01,1.5,-2.02,0,None
12:51:11.687,4322.46,OFFBOARD,10.83,-4.67,1.5,-2.17,0,None
12:51:11.993,4322.77,OFFBOARD,10.3,-5.29,1.5,-2.4,0,None
12:51:12.277,4323.05,OFFBOARD,9.72,-5.7,1.5,-2.65,0,None
12:51:12.573,4323.35,OFFBOARD,9.06,-5.94,1.5,-2.93,0,None
12:51:12.885,4323.66,OFFBOARD,8.33,-6.0,1.5,3.09,0,None
12:51:13.183,4323.96,OFFBOARD,7.53,-5.86,1.5,2.88,0,None
12:51:13.495,4324.27,OFFBOARD,6.68,-5.55,1.5,2.71,0,None
12:51:13.789,4324.56,OFFBOARD,5.72,-5.03,1.5,2.59,0,None
12:51:14.084,4324.86,OFFBOARD,4.76,-4.37,1.5,2.5,0,None
12:51:14.397,4325.17,OFFBOARD,3.7,-3.52,1.5,2.44,0,None
12:51:14.705,4325.48,OFFBOARD,2.63,-2.57,1.5,2.39,0,None
12:51:14.991,4325.76,OFFBOARD,1.54,-1.52,1.5,2.37,0,None
12:51:15.280,4326.05,OFFBOARD,0.58,-0.58,1.5,2.36,0,None
12:51:15.605,4326.38,OFFBOARD,-0.49,0.49,1.5,2.36,0,None
12:51:15.915,4326.69,OFFBOARD,-1.73,1.71,1.5,2.37,0,None
12:51:16.189,4326.96,OFFBOARD,-2.72,2.65,1.5,2.4,0,None
12:51:16.486,4327.26,OFFBOARD,-3.75,3.56,1.5,2.44,0,None
12:51:16.790,4327.56,OFFBOARD,-4.73,4.35,1.5,2.5,0,None
12:51:17.070,4327.84,OFFBOARD,-5.69,5.01,1.5,2.58,0,None
12:51:17.391,4328.16,OFFBOARD,-6.55,5.49,1.5,2.69,0,None
12:51:17.704,4328.48,OFFBOARD,-7.55,5.87,1.5,2.88,0,None
12:51:17.972,4328.74,OFFBOARD,-8.3,5.99,1.5,3.08,0,None
12:51:18.315,4329.09,OFFBOARD,-9.04,5.95,1.5,-2.94,0,None
12:51:18.681,4329.45,OFFBOARD,-9.81,5.65,1.5,-2.61,0,None
12:51:18.978,4329.75,OFFBOARD,-10.49,5.09,1.5,-2.31,0,None
12:51:19.275,4330.05,OFFBOARD,-10.97,4.45,1.5,-2.11,0,None
12:51:19.568,4330.34,OFFBOARD,-11.35,3.68,1.5,-1.96,0,None
12:51:19.873,4330.65,OFFBOARD,-11.65,2.79,1.5,-1.83,0,None
12:51:20.187,4330.96,OFFBOARD,-11.87,1.75,1.5,-1.72,0,None
12:51:20.484,4331.26,OFFBOARD,-11.98,0.66,1.5,-1.63,0,None
12:51:20.763,4331.54,OFFBOARD,-11.99,-0.35,1.5,-1.54,0,None
12:51:21.064,4331.84,OFFBOARD,-11.92,-1.36,1.5,-1.45,0,None
12:51:21.369,4332.14,OFFBOARD,-11.75,-2.37,1.5,-1.35,0,None
12:51:21.684,4332.46,OFFBOARD,-11.46,-3.4,1.5,-1.23,0,None
12:51:21.983,4332.76,OFFBOARD,-11.08,-4.25,1.5,-1.07,0,None
12:51:22.276,4333.05,OFFBOARD,-10.63,-4.94,1.5,-0.89,0,None
12:51:22.575,4333.35,OFFBOARD,-10.13,-5.43,1.5,-0.67,0,None
12:51:22.878,4333.65,OFFBOARD,-9.51,-5.8,1.5,-0.4,0,None
12:51:23.183,4333.96,OFFBOARD,-8.75,-5.99,1.5,-0.09,0,None
12:51:23.468,4334.24,OFFBOARD,-7.98,-5.96,1.5,0.15,0,None
12:51:23.751,4334.52,OFFBOARD,-7.17,-5.75,1.5,0.34,0,None
12:51:24.039,4334.81,OFFBOARD,-6.34,-5.38,1.5,0.48,0,None
12:51:24.332,4335.1,OFFBOARD,-5.42,-4.83,1.5,0.59,0,None
12:51:24.641,4335.41,OFFBOARD,-4.5,-4.17,1.5,0.66,0,None
12:51:24.959,4335.73,OFFBOARD,-3.39,-3.26,1.5,0.72,0,None
12:51:25.237,4336.01,OFFBOARD,-2.35,-2.31,1.5,0.76,0,None
12:51:25.549,4336.32,OFFBOARD,-1.36,-1.35,1.5,0.78,0,None
12:51:25.860,4336.63,OFFBOARD,-0.19,-0.19,1.5,0.79,0,None
12:51:26.149,4336.92,OFFBOARD,0.88,0.87,1.5,0.78,0,None
12:51:26.441,4337.21,OFFBOARD,1.93,1.91,1.5,0.77,0,None
12:51:26.759,4337.53,OFFBOARD,2.92,2.83,1.5,0.74,0,None
12:51:27.029,4337.8,OFFBOARD,4.04,3.8,1.5,0.69,0,None
12:51:27.323,4338.1,OFFBOARD,4.98,4.53,1.5,0.62,0,None
12:51:27.631,4338.4,OFFBOARD,5.92,5.15,1.5,0.53,0,None
12:51:27.929,4338.7,OFFBOARD,6.83,5.61,1.5,0.41,0,None
12:51:28.242,4339.01,OFFBOARD,7.68,5.9,1.5,0.23,0,None
12:51:28.536,4339.31,OFFBOARD,8.55,6.0,1.5,-0.02,0,None
12:51:28.836,4339.61,OFFBOARD,9.26,5.89,1.5,-0.29,0,None
12:51:29.125,4339.9,OFFBOARD,9.87,5.61,1.5,-0.56,0,None
12:51:29.404,4340.18,OFFBOARD,10.41,5.18,1.5,-0.79,0,None
12:51:29.704,4340.48,OFFBOARD,10.9,4.56,1.5,-1.0,0,None
12:51:30.006,4340.78,OFFBOARD,11.3,3.8,1.5,-1.16,0,None
12:51:30.294,4341.07,OFFBOARD,11.62,2.92,1.5,-1.29,0,None
12:51:30.599,4341.37,OFFBOARD,11.83,2.01,1.5,-1.39,0,None
12:51:30.895,4341.67,OFFBOARD,11.97,0.86,1.5,-1.5,0,None
12:51:31.197,4341.97,OFFBOARD,12.0,-0.15,1.5,-1.58,0,None
12:51:31.527,4342.3,OFFBOARD,11.93,-1.31,1.5,-1.68,0,None
12:51:31.834,4342.61,OFFBOARD,11.74,-2.43,1.5,-1.79,0,None
12:51:32.128,4342.9,OFFBOARD,11.47,-3.36,1.5,-1.91,0,None
12:51:32.413,4343.19,OFFBOARD,11.12,-4.19,1.5,-2.06,0,None
12:51:32.716,4343.49,OFFBOARD,10.7,-4.85,1.5,-2.23,0,None
12:51:33.018,4343.79,OFFBOARD,10.14,-5.42,1.5,-2.47,0,None
12:51:33.318,4344.09,OFFBOARD,9.53,-5.79,1.5,-2.73,0,None
12:51:33.625,4344.4,OFFBOARD,8.84,-5.98,1.5,-3.02,0,None
12:51:33.937,4344.71,OFFBOARD,8.05,-5.97,1.5,3.01,0,None
12:51:34.220,4344.99,OFFBOARD,7.18,-5.75,1.5,2.8,0,None
12:51:34.517,4345.29,OFFBOARD,6.39,-5.41,1.5,2.67,0,None
12:51:34.812,4345.58,OFFBOARD,5.47,-4.87,1.5,2.56,0,None
12:51:35.169,4345.94,OFFBOARD,4.2,-3.93,1.5,2.46,0,None
12:51:35.446,4346.22,OFFBOARD,3.29,-3.16,1.5,2.42,0,None
12:51:35.775,4346.55,OFFBOARD,2.19,-2.16,1.5,2.38,0,None
12:51:36.062,4346.83,OFFBOARD,1.08,-1.08,1.5,2.36,0,None
12:51:36.352,4347.12,OFFBOARD,0.07,-0.07,1.5,2.36,0,None
12:51:36.651,4347.42,OFFBOARD,-0.94,0.94,1.5,2.36,0,None
12:51:36.928,4347.7,OFFBOARD,-2.01,1.98,1.5,2.38,0,None
12:51:37.236,4348.01,OFFBOARD,-3.0,2.9,1.5,2.41,0,None
12:51:37.534,4348.31,OFFBOARD,-4.06,3.82,1.5,2.46,0,None
12:51:37.828,4348.6,OFFBOARD,-5.04,4.58,1.5,2.52,0,None
12:51:38.121,4348.89,OFFBOARD,-6.03,5.21,1.5,2.62,0,None
12:51:38.419,4349.19,OFFBOARD,-6.88,5.64,1.5,2.75,0,None
12:51:38.732,4349.5,OFFBOARD,-7.76,5.92,1.5,2.93,0,None
12:51:39.040,4349.82,OFFBOARD,-8.55,6.0,1.5,-3.12,0,None
12:51:39.343,4350.12,OFFBOARD,-9.33,5.87,1.5,-2.82,0,None
12:51:39.644,4350.42,OFFBOARD,-9.93,5.57,1.5,-2.56,0,None
12:51:39.948,4350.72,OFFBOARD,-10.51,5.07,1.5,-2.3,0,None
12:51:40.237,4351.01,OFFBOARD,-10.99,4.42,1.5,-2.11,0,None
12:51:40.535,4351.31,OFFBOARD,-11.37,3.62,1.5,-1.95,0,None
12:51:40.873,4351.65,OFFBOARD,-11.68,2.67,1.5,-1.82,0,None
12:51:41.147,4351.92,OFFBOARD,-11.89,1.61,1.5,-1.71,0,None
12:51:41.432,4352.2,OFFBOARD,-11.98,0.63,1.5,-1.62,0,None
12:51:41.735,4352.51,OFFBOARD,-11.99,-0.38,1.5,-1.54,0,None
12:51:42.040,4352.81,OFFBOARD,-11.91,-1.44,1.5,-1.45,0,None
12:51:42.339,4353.11,OFFBOARD,-11.72,-2.5,1.5,-1.34,0,None
12:51:42.627,4353.4,OFFBOARD,-11.45,-3.42,1.5,-1.22,0,None
12:51:42.945,4353.72,OFFBOARD,-11.07,-4.27,1.5,-1.07,0,None
12:51:43.243,4354.02,OFFBOARD,-10.59,-4.98,1.5,-0.87,0,None
12:51:43.536,4354.31,OFFBOARD,-10.04,-5.5,1.5,-0.63,0,None
12:51:43.826,4354.6,OFFBOARD,-9.42,-5.83,1.5,-0.36,0,None
12:51:44.106,4354.88,OFFBOARD,-8.8,-5.98,1.5,-0.11,0,None
12:51:44.426,4355.2,OFFBOARD,-8.0,-5.96,1.5,0.15,0,None
12:51:44.749,4355.52,OFFBOARD,-7.13,-5.74,1.5,0.35,0,None
12:51:45.027,4355.8,OFFBOARD,-6.21,-5.31,1.5,0.5,0,None
12:51:45.323,4356.1,OFFBOARD,-5.32,-4.77,1.5,0.6,0,None
12:51:45.642,4356.41,OFFBOARD,-4.29,-4.0,1.5,0.67,0,None
12:51:45.969,4356.74,OFFBOARD,-3.22,-3.1,1.5,0.73,0,None
12:51:46.263,4357.04,OFFBOARD,-2.12,-2.09,1.5,0.76,0,None
12:51:46.547,4357.32,OFFBOARD,-1.02,-1.02,1.5,0.78,0,None
12:51:46.838,4357.61,OFFBOARD,-0.07,-0.07,1.5,0.79,0,None
12:51:47.107,4357.88,OFFBOARD,1.01,1.01,1.5,0.78,0,None
12:51:47.418,4358.19,OFFBOARD,2.02,1.99,1.5,0.76,0,None
12:51:47.682,4358.45,OFFBOARD,3.06,2.96,1.5,0.73,0,None
12:51:47.987,4358.76,OFFBOARD,3.98,3.75,1.5,0.69,0,None
12:51:48.278,4359.05,OFFBOARD,5.01,4.55,1.5,0.62,0,None
12:51:48.589,4359.36,OFFBOARD,5.96,5.17,1.5,0.53,0,None
12:51:48.899,4359.67,OFFBOARD,6.86,5.63,1.5,0.4,0,None
12:51:49.193,4359.97,OFFBOARD,7.75,5.92,1.5,0.21,0,None
12:51:49.491,4360.26,OFFBOARD,8.54,6.0,1.5,-0.02,0,None
12:51:49.774,4360.55,OFFBOARD,9.27,5.89,1.5,-0.29,0,None
12:51:50.133,4360.91,OFFBOARD,9.88,5.61,1.5,-0.56,0,None
12:51:50.432,4361.21,OFFBOARD,10.56,5.02,1.5,-0.86,0,None
12:51:50.735,4361.51,OFFBOARD,11.02,4.36,1.5,-1.05,0,None
12:51:51.024,4361.8,OFFBOARD,11.4,3.55,1.5,-1.2,0,None
12:51:51.298,4362.07,OFFBOARD,11.68,2.69,1.5,-1.32,0,None
12:51:51.594,4362.37,OFFBOARD,11.88,1.7,1.5,-1.42,0,None
12:51:51.890,4362.66,OFFBOARD,11.98,0.71,1.5,-1.51,0,None
12:51:52.188,4362.96,OFFBOARD,11.99,-0.36,1.5,-1.6,0,None
12:51:52.467,4363.24,OFFBOARD,11.92,-1.35,1.5,-1.69,0,None
12:51:52.754,4363.53,OFFBOARD,11.76,-2.36,1.5,-1.79,0,None
12:51:53.071,4363.84,OFFBOARD,11.5,-3.28,1.5,-1.9,0,None
12:51:53.396,4364.17,OFFBOARD,11.11,-4.2,1.5,-2.06,0,None
12:51:53.695,4364.47,OFFBOARD,10.63,-4.93,1.5,-2.25,0,None
12:51:53.991,4364.76,OFFBOARD,10.13,-5.43,1.5,-2.47,0,None
12:51:54.274,4365.05,OFFBOARD,9.51,-5.8,1.5,-2.74,0,None
12:51:54.552,4365.32,OFFBOARD,8.82,-5.98,1.5,-3.02,0,None
12:51:54.831,4365.6,OFFBOARD,8.15,-5.98,1.5,3.04,0,None
12:51:55.140,4365.91,OFFBOARD,7.33,-5.8,1.5,2.83,0,None
12:51:55.439,4366.21,OFFBOARD,6.45,-5.44,1.5,2.68,0,None
12:51:55.750,4366.52,OFFBOARD,5.52,-4.9,1.5,2.57,0,None
12:51:56.036,4366.81,OFFBOARD,4.5,-4.17,1.5,2.48,0,None
12:51:56.339,4367.11,OFFBOARD,3.5,-3.35,1.5,2.43,0,None
12:51:56.645,4367.42,OFFBOARD,2.46,-2.41,1.5,2.39,0,None
12:51:56.940,4367.71,OFFBOARD,1.35,-1.34,1.5,2.37,0,None
12:51:57.234,4368.01,OFFBOARD,0.35,-0.35,1.5,2.36,0,None
12:51:57.583,4368.36,OFFBOARD,-0.77,0.77,1.5,2.36,0,None
12:51:57.877,4368.65,OFFBOARD,-2.0,1.97,1.5,2.38,0,None
12:51:58.162,4368.94,OFFBOARD,-2.99,2.9,1.5,2.41,0,None
12:51:58.442,4369.21,OFFBOARD,-3.96,3.74,1.5,2.45,0,None
12:51:58.751,4369.52,OFFBOARD,-4.95,4.51,1.5,2.51,0,None
12:51:59.075,4369.85,OFFBOARD,-5.95,5.17,1.5,2.61,0,None
12:51:59.373,4370.15,OFFBOARD,-6.89,5.64,1.5,2.75,0,None
12:51:59.659,4370.43,OFFBOARD,-7.74,5.91,1.5,2.93,0,None
12:51:59.959,4370.73,OFFBOARD,-8.53,6.0,1.5,-3.13,0,None
12:52:00.217,4370.99,OFFBOARD,-9.21,5.9,1.5,-2.87,0,None
12:52:00.497,4371.27,OFFBOARD,-9.79,5.66,1.5,-2.62,0,None
12:52:00.786,4371.56,OFFBOARD,-10.34,5.24,1.5,-2.38,0,None
12:52:01.071,4371.84,OFFBOARD,-10.81,4.69,1.5,-2.18,0,None
12:52:01.374,4372.15,OFFBOARD,-11.23,3.95,1.5,-2.01,0,None
12:52:01.769,4372.54,OFFBOARD,-11.58,3.04,1.5,-1.87,0,None
12:52:02.090,4372.86,OFFBOARD,-11.86,1.8,1.5,-1.73,0,None
12:52:02.427,4373.2,OFFBOARD,-11.98,0.65,1.5,-1.63,0,None
12:52:02.806,4373.58,OFFBOARD,-11.99,-0.57,1.5,-1.52,0,None
12:52:03.146,4373.92,OFFBOARD,-11.85,-1.88,1.5,-1.41,0,None
12:52:03.593,4374.37,OFFBOARD,-11.57,-3.06,1.5,-1.27,0,None
12:52:04.291,4375.06,OFFBOARD,-11.04,-4.33,1.5,-1.06,0,None
12:52:04.680,4375.45,OFFBOARD,-9.81,-5.65,1.5,-0.53,0,None
12:52:04.983,4375.76,OFFBOARD,-9.0,-5.95,1.5,-0.19,0,None
12:52:05.309,4376.08,OFFBOARD,-8.23,-5.99,1.5,0.08,0,None
12:52:05.608,4376.38,OFFBOARD,-7.38,-5.82,1.5,0.3,0,None
12:52:05.931,4376.7,OFFBOARD,-6.47,-5.45,1.5,0.46,0,None
12:52:06.284,4377.06,OFFBOARD,-5.41,-4.83,1.5,0.59,0,None
12:52:06.597,4377.37,OFFBOARD,-4.25,-3.97,1.5,0.68,0,None
12:52:06.907,4377.68,OFFBOARD,-3.19,-3.07,1.5,0.73,0,None
12:52:07.191,4377.96,OFFBOARD,-2.09,-2.06,1.5,0.76,0,None
12:52:07.521,4378.29,OFFBOARD,-1.05,-1.04,1.5,0.78,0,None
12:52:07.836,4378.61,OFFBOARD,0.13,0.13,1.5,0.79,0,None
12:52:08.156,4378.93,OFFBOARD,1.24,1.24,1.5,0.78,0,None
12:52:08.457,4379.23,OFFBOARD,2.34,2.3,1.5,0.76,0,None
12:52:08.772,4379.54,OFFBOARD,3.43,3.29,1.5,0.72,0,None
12:52:09.070,4379.84,OFFBOARD,4.49,4.16,1.5,0.66,0,None
12:52:09.369,4380.14,OFFBOARD,5.41,4.83,1.5,0.59,0,None
12:52:09.684,4380.46,OFFBOARD,6.39,5.41,1.5,0.47,0,None
12:52:09.962,4380.73,OFFBOARD,7.3,5.79,1.5,0.32,0,None
12:52:10.248,4381.02,OFFBOARD,8.04,5.97,1.5,0.14,0,None
12:52:10.561,4381.33,OFFBOARD,8.8,5.98,1.5,-0.11,0,None
12:52:10.871,4381.64,OFFBOARD,9.56,5.78,1.5,-0.42,0,None
12:52:11.182,4381.96,OFFBOARD,10.17,5.4,1.5,-0.69,0,None
12:52:11.502,4382.27,OFFBOARD,10.75,4.78,1.5,-0.94,0,None
12:52:11.799,4382.57,OFFBOARD,11.2,4.03,1.5,-1.12,0,None
12:52:12.102,4382.87,OFFBOARD,11.53,3.18,1.5,-1.26,0,None
12:52:12.404,4383.18,OFFBOARD,11.78,2.23,1.5,-1.37,0,None
12:52:12.707,4383.48,OFFBOARD,11.94,1.15,1.5,-1.47,0,None
12:52:12.996,4383.77,OFFBOARD,12.0,0.08,1.5,-1.56,0,None
12:52:13.292,4384.07,OFFBOARD,11.96,-0.99,1.5,-1.65,0,None
12:52:13.583,4384.36,OFFBOARD,11.83,-1.98,1.5,-1.75,0,None
12:52:13.874,4384.65,OFFBOARD,11.62,-2.9,1.5,-1.85,0,None
12:52:14.161,4384.93,OFFBOARD,11.31,-3.79,1.5,-1.98,0,None
12:52:14.447,4385.22,OFFBOARD,10.91,-4.55,1.5,-2.14,0,None
12:52:14.746,4385.52,OFFBOARD,10.45,-5.14,1.5,-2.33,0,None
12:52:15.050,4385.82,OFFBOARD,9.88,-5.6,1.5,-2.58,0,None
12:52:15.370,4386.14,OFFBOARD,9.2,-5.91,1.5,-2.87,0,None
12:52:15.654,4386.43,OFFBOARD,8.48,-6.0,1.5,3.14,0,None
12:52:15.963,4386.74,OFFBOARD,7.67,-5.9,1.5,2.91,0,None
12:52:16.251,4387.02,OFFBOARD,6.82,-5.61,1.5,2.74,0,None
12:52:16.541,4387.31,OFFBOARD,5.91,-5.15,1.5,2.61,0,None
12:52:16.840,4387.61,OFFBOARD,5.01,-4.55,1.5,2.52,0,None
12:52:17.139,4387.91,OFFBOARD,3.96,-3.74,1.5,2.45,0,None
12:52:17.441,4388.21,OFFBOARD,2.94,-2.85,1.5,2.4,0,None
12:52:17.711,4388.48,OFFBOARD,1.96,-1.93,1.5,2.38,0,None
12:52:18.042,4388.81,OFFBOARD,0.89,-0.89,1.5,2.36,0,None
12:52:18.378,4389.15,OFFBOARD,-0.23,0.23,1.5,2.36,0,None
12:52:18.703,4389.48,OFFBOARD,-1.51,1.5,1.5,2.37,0,None
12:52:19.009,4389.78,OFFBOARD,-2.62,2.56,1.5,2.39,0,None
12:52:19.295,4390.07,OFFBOARD,-3.65,3.48,1.5,2.43,0,None
12:52:19.612,4390.38,OFFBOARD,-4.65,4.29,1.5,2.49,0,None
12:52:19.950,4390.72,OFFBOARD,-5.71,5.02,1.5,2.59,0,None
12:52:20.259,4391.03,OFFBOARD,-6.72,5.57,1.5,2.72,0,None
12:52:20.526,4391.3,OFFBOARD,-7.58,5.88,1.5,2.89,0,None
12:52:20.812,4391.59,OFFBOARD,-8.33,6.0,1.5,3.09,0,None
12:52:21.112,4391.89,OFFBOARD,-9.06,5.94,1.5,-2.93,0,None
12:52:21.397,4392.17,OFFBOARD,-9.71,5.7,1.5,-2.65,0,None
12:52:21.693,4392.47,OFFBOARD,-10.27,5.31,1.5,-2.41,0,None
12:52:21.989,4392.76,OFFBOARD,-10.77,4.74,1.5,-2.19,0,None
12:52:22.320,4393.09,OFFBOARD,-11.2,4.03,1.5,-2.02,0,None
12:52:22.626,4393.4,OFFBOARD,-11.58,3.04,1.5,-1.87,0,None
12:52:22.969,4393.74,OFFBOARD,-11.82,2.03,1.5,-1.75,0,None
12:52:23.261,4394.03,OFFBOARD,-11.97,0.91,1.5,-1.65,0,None
12:52:23.546,4394.32,OFFBOARD,-12.0,-0.14,1.5,-1.56,0,None
12:52:23.842,4394.61,OFFBOARD,-11.94,-1.2,1.5,-1.47,0,None
12:52:24.131,4394.9,OFFBOARD,-11.79,-2.19,1.5,-1.37,0,None
12:52:24.463,4395.24,OFFBOARD,-11.55,-3.12,1.5,-1.26,0,None
12:52:24.749,4395.52,OFFBOARD,-11.16,-4.11,1.5,-1.1,0,None
12:52:25.085,4395.86,OFFBOARD,-10.73,-4.81,1.5,-0.93,0,None
12:52:25.406,4396.18,OFFBOARD,-10.12,-5.44,1.5,-0.67,0,None
12:52:25.766,4396.54,OFFBOARD,-9.47,-5.81,1.5,-0.38,0,None
12:52:26.100,4396.87,OFFBOARD,-8.64,-6.0,1.5,-0.05,0,None
12:52:26.457,4397.23,OFFBOARD,-7.74,-5.92,1.5,0.22,0,None
12:52:26.778,4397.55,OFFBOARD,-6.72,-5.57,1.5,0.42,0,None
12:52:27.121,4397.89,OFFBOARD,-5.76,-5.05,1.5,0.55,0,None
12:52:27.454,4398.23,OFFBOARD,-4.65,-4.28,1.5,0.65,0,None
12:52:27.777,4398.55,OFFBOARD,-3.5,-3.35,1.5,0.71,0,None
12:52:28.106,4398.88,OFFBOARD,-2.36,-2.32,1.5,0.75,0,None
12:52:28.412,4399.19,OFFBOARD,-1.2,-1.19,1.5,0.78,0,None
12:52:28.692,4399.46,OFFBOARD,-0.15,-0.15,1.5,0.79,0,None
12:52:28.998,4399.77,OFFBOARD,0.9,0.9,1.5,0.78,0,None
12:52:29.315,4400.09,OFFBOARD,2.01,1.99,1.5,0.76,0,None
12:52:29.622,4400.39,OFFBOARD,3.15,3.04,1.5,0.73,0,None
12:52:29.931,4400.7,OFFBOARD,4.18,3.92,1.5,0.68,0,None
12:52:30.241,4401.01,OFFBOARD,5.21,4.69,1.5,0.61,0,None
12:52:30.583,4401.36,OFFBOARD,6.2,5.31,1.5,0.5,0,None
12:52:30.894,4401.67,OFFBOARD,7.23,5.77,1.5,0.33,0,None
12:52:31.234,4402.01,OFFBOARD,8.09,5.98,1.5,0.12,0,None
12:52:31.516,4402.29,OFFBOARD,8.89,5.97,1.5,-0.14,0,None
12:52:31.813,4402.59,OFFBOARD,9.54,5.79,1.5,-0.41,0,None
12:52:32.091,4402.86,OFFBOARD,10.17,5.4,1.5,-0.69,0,None
12:52:32.384,4403.16,OFFBOARD,10.64,4.92,1.5,-0.89,0,None
12:52:32.719,4403.49,OFFBOARD,11.12,4.19,1.5,-1.09,0,None
12:52:33.020,4403.79,OFFBOARD,11.52,3.23,1.5,-1.25,0,None
12:52:33.314,4404.09,OFFBOARD,11.77,2.29,1.5,-1.36,0,None
12:52:33.631,4404.4,OFFBOARD,11.93,1.27,1.5,-1.46,0,None
12:52:33.924,4404.7,OFFBOARD,12.0,0.15,1.5,-1.56,0,None
12:52:34.232,4405.0,OFFBOARD,11.97,-0.86,1.5,-1.64,0,None
12:52:34.515,4405.29,OFFBOARD,11.84,-1.94,1.5,-1.74,0,None
12:52:34.811,4405.58,OFFBOARD,11.61,-2.92,1.5,-1.85,0,None
12:52:35.133,4405.91,OFFBOARD,11.32,-3.75,1.5,-1.97,0,None
12:52:35.429,4406.2,OFFBOARD,10.86,-4.63,1.5,-2.16,0,None
12:52:35.739,4406.51,OFFBOARD,10.36,-5.23,1.5,-2.37,0,None
12:52:36.033,4406.81,OFFBOARD,9.78,-5.67,1.5,-2.62,0,None
12:52:36.336,4407.11,OFFBOARD,9.13,-5.93,1.5,-2.9,0,None
12:52:36.624,4407.4,OFFBOARD,8.39,-6.0,1.5,3.11,0,None
12:52:36.923,4407.7,OFFBOARD,7.61,-5.88,1.5,2.89,0,None
12:52:37.227,4408.0,OFFBOARD,6.72,-5.57,1.5,2.72,0,None
12:52:37.544,4408.32,OFFBOARD,5.85,-5.11,1.5,2.6,0,None
12:52:37.825,4408.6,OFFBOARD,4.85,-4.44,1.5,2.51,0,None
12:52:38.140,4408.91,OFFBOARD,3.86,-3.66,1.5,2.44,0,None
12:52:38.453,4409.23,OFFBOARD,2.73,-2.66,1.5,2.4,0,None
